user_id,item_id,click,follow,like,share,video_category,watching_times,gender,age
120,16568,1,0,0,0,0,1,1,3
120,319431,1,0,0,0,0,1,1,3
120,255668,1,0,0,0,1,1,1,3
120,91649,1,0,0,0,0,1,1,3
121,1473,1,0,0,0,1,2,1,5
121,1474,1,1,0,0,1,2,1,5
121,1476,1,0,0,0,1,2,1,5
121,1477,1,0,0,0,1,2,1,5
121,1478,1,0,0,0,1,2,1,5
121,1479,1,0,0,0,1,2,1,5
121,1482,1,0,0,0,1,3,1,5
121,1483,1,0,0,0,1,2,1,5
121,1484,1,0,0,1,1,6,1,5
121,11608,1,0,0,0,1,2,1,5
121,3784,1,0,0,1,1,2,1,5
121,35628,1,0,0,0,1,2,1,5
121,49911,1,0,0,0,1,2,1,5
121,49912,1,0,0,0,1,2,1,5
121,102947,1,0,0,0,1,2,1,5
121,72326,1,0,0,0,1,3,1,5
121,25013,1,0,0,1,1,2,1,5
121,49917,1,0,0,0,1,2,1,5
121,102256,1,0,0,0,1,2,1,5
121,210133,1,0,0,0,1,2,1,5
121,26849,1,0,0,0,1,2,1,5
121,125641,1,0,0,0,1,2,1,5
121,102948,1,0,0,0,1,1,1,5
121,25015,1,0,0,0,1,2,1,5
121,62635,1,0,0,0,1,1,1,5
121,21954,1,0,0,0,1,2,1,5
121,49918,1,0,0,0,1,5,1,5
121,102258,1,0,0,0,1,1,1,5
121,49913,1,0,0,0,1,2,1,5
121,102255,1,0,0,0,1,3,1,5
121,36740,1,0,0,0,1,2,1,5
121,49916,1,0,0,0,1,2,1,5
121,44960,1,0,0,0,1,2,1,5
121,102262,1,0,0,0,1,1,1,5
121,3394,1,0,0,0,0,2,1,5
121,167283,1,0,0,0,1,2,1,5
121,53888,1,0,0,1,1,1,1,5
121,1260323,1,0,0,0,1,1,1,5
121,1306257,1,0,0,0,1,1,1,5
121,1260325,1,0,0,0,1,1,1,5
121,1266893,1,0,0,1,1,2,1,5
121,1197257,1,0,0,0,1,2,1,5
121,435392,1,0,0,0,1,2,1,5
121,745961,1,0,0,0,1,2,1,5
121,1274905,1,0,0,0,1,1,1,5
121,548285,1,0,0,0,1,2,1,5
121,1242131,1,0,0,0,1,2,1,5
122,1486,1,0,0,0,1,1,1,2
122,1489,1,0,0,0,1,7,1,2
122,1490,1,0,0,0,1,1,1,2
122,1493,1,0,0,1,1,14,1,2
122,1500,1,0,0,0,1,1,1,2
122,1503,1,0,0,0,1,2,1,2
122,1504,1,0,0,0,1,6,1,2
122,136843,1,0,0,0,1,4,1,2
122,16134,1,0,0,0,1,3,1,2
122,119618,1,0,0,0,1,4,1,2
122,460831,1,0,0,0,1,1,1,2
122,53829,1,0,0,0,1,2,1,2
122,42517,1,0,0,0,1,1,1,2
123,1509,1,0,0,0,1,2,1,5
123,1510,1,0,0,0,0,4,1,5
123,651,1,0,0,0,1,1,1,5
123,1512,1,0,0,0,0,1,1,5
123,1514,1,0,0,0,0,2,1,5
123,501,1,0,0,0,0,2,1,5
123,1517,1,0,0,0,1,1,1,5
123,789,1,0,0,0,1,1,1,5
123,33360,1,0,0,0,1,1,1,5
123,47,1,0,0,0,0,1,1,5
123,284755,1,0,0,0,1,1,1,5
123,54047,1,0,0,0,0,1,1,5
123,397738,1,0,0,0,0,1,1,5
123,1407,1,0,0,0,1,1,1,5
123,1243,1,0,0,0,0,2,1,5
123,223099,1,0,0,0,1,1,1,5
123,84106,1,0,0,0,1,1,1,5
123,105922,1,0,0,0,1,2,1,5
123,14397,1,0,0,0,0,2,1,5
123,2002,1,0,0,0,1,2,1,5
123,26383,1,0,0,0,1,1,1,5
123,8870,1,0,0,0,0,1,1,5
123,7850,1,0,0,0,1,1,1,5
123,1353653,1,0,0,0,1,1,1,5
123,339348,1,0,0,0,0,1,1,5
123,3033320,1,0,0,0,0,1,1,5
123,1352431,1,0,0,0,0,1,1,5
123,1353016,1,0,0,0,0,4,1,5
123,1355593,1,0,0,0,0,1,1,5
123,1593558,1,0,0,0,1,1,1,5
123,1378199,1,0,0,0,0,1,1,5
123,1388489,1,0,0,0,0,2,1,5
123,1360049,1,0,0,0,1,2,1,5
123,299418,1,0,0,0,0,3,1,5
123,474752,1,0,0,0,1,2,1,5
123,1354063,1,0,0,0,0,2,1,5
123,1424780,1,0,0,0,1,2,1,5
123,1419302,1,0,0,0,0,1,1,5
123,1352994,1,0,0,0,1,6,1,5
123,1354446,1,0,0,0,0,3,1,5
123,1356448,1,0,0,0,0,6,1,5
123,1375425,1,0,0,0,1,1,1,5
123,1570320,1,0,0,0,0,1,1,5
123,1353810,1,0,0,0,0,2,1,5
123,1356867,1,0,0,0,0,1,1,5
123,1369538,1,0,0,0,0,1,1,5
123,1357504,1,0,0,0,0,1,1,5
123,1382572,1,0,0,0,0,1,1,5
123,1586103,1,0,0,0,0,1,1,5
123,4847,1,0,0,0,1,1,1,5
123,1354918,1,0,0,0,0,1,1,5
124,1518,1,0,0,1,0,5,2,4
124,1519,1,0,0,0,0,1,2,4
124,1520,1,0,0,0,1,3,2,4
124,1522,1,0,0,0,0,2,2,4
124,1523,1,0,0,0,0,2,2,4
124,13593,1,0,0,0,0,2,2,4
124,396162,1,0,0,0,0,2,2,4
124,396163,1,0,0,0,0,1,2,4
124,3782,1,0,0,0,0,1,2,4
124,135904,1,0,0,0,0,2,2,4
124,3273,1,0,0,0,0,2,2,4
124,524526,1,0,0,0,0,2,2,4
124,15501,1,0,1,0,0,1,2,4
124,20978,1,0,0,0,0,2,2,4
124,602936,1,0,0,0,0,3,2,4
124,52237,1,0,0,0,1,1,2,4
124,695760,1,0,0,0,0,3,2,4
124,236436,1,0,0,0,0,1,2,4
124,25487,1,0,0,0,0,1,2,4
125,1524,1,0,0,0,1,2,1,4
125,1526,1,0,0,0,0,3,1,4
125,1527,1,0,0,0,1,4,1,4
125,6205,1,0,0,0,0,1,1,4
125,852,1,0,0,0,0,1,1,4
125,572,1,0,0,0,0,3,1,4
125,4635,1,0,0,0,0,1,1,4
125,9485,1,0,0,0,1,1,1,4
125,4496,1,0,0,0,0,1,1,4
125,7404,1,0,0,0,1,1,1,4
125,51868,1,0,0,0,1,2,1,4
125,1565,1,0,0,0,1,1,1,4
125,1562,1,0,0,0,1,1,1,4
125,29774,1,0,0,0,1,1,1,4
125,1561,1,0,0,0,0,1,1,4
125,33245,1,0,0,0,1,1,1,4
125,2002,1,0,0,0,1,1,1,4
125,7424,1,0,0,0,1,1,1,4
125,3338,1,0,0,0,1,1,1,4
125,1118,1,0,0,0,1,1,1,4
125,12843,1,0,0,0,1,1,1,4
125,1190,1,0,0,0,0,1,1,4
125,1354022,1,0,0,0,1,1,1,4
125,1352663,1,0,0,0,0,1,1,4
125,1354023,1,0,0,0,1,1,1,4
125,1360535,1,0,0,0,1,2,1,4
125,1353620,1,0,0,0,0,1,1,4
125,1357541,1,0,0,0,1,1,1,4
125,1363489,1,0,0,0,0,2,1,4
125,1392896,1,0,0,0,0,1,1,4
125,1419557,1,0,0,0,0,1,1,4
125,1703538,1,0,0,0,0,1,1,4
125,1353135,1,0,0,0,1,1,1,4
125,1353957,1,0,0,0,0,1,1,4
125,1386406,1,0,0,0,0,1,1,4
125,1372048,1,0,0,0,0,1,1,4
125,1364357,1,0,0,0,0,1,1,4
125,1360175,1,0,0,0,0,1,1,4
125,1358230,1,0,0,0,0,3,1,4
125,1355182,1,0,0,0,0,4,1,4
125,1354534,1,0,0,0,0,1,1,4
125,1399173,1,0,0,0,0,1,1,4
125,1371377,1,0,0,0,0,1,1,4
125,1354757,1,0,0,0,1,3,1,4
125,1352493,1,0,0,0,0,1,1,4
125,1353431,1,0,0,0,0,2,1,4
125,1389483,1,0,0,0,0,1,1,4
125,1357455,1,0,0,0,1,2,1,4
125,1358100,1,0,0,0,0,1,1,4
125,1364699,1,0,0,0,1,1,1,4
125,1359863,1,0,0,0,0,1,1,4
125,1353269,1,0,0,0,0,1,1,4
125,1352621,1,0,0,0,0,2,1,4
125,101598,1,0,0,0,0,1,1,4
125,1357250,1,0,0,0,1,1,1,4
125,1354563,1,0,0,0,1,1,1,4
125,1359518,1,0,0,0,1,1,1,4
125,1352997,1,0,0,0,1,1,1,4
125,1354521,1,0,0,0,0,1,1,4
125,1360024,1,0,0,0,1,1,1,4
125,1355524,1,0,0,0,0,1,1,4
125,1352480,1,0,0,0,1,1,1,4
125,1352686,1,0,0,0,1,1,1,4
125,121742,1,0,0,0,1,1,1,4
126,375,1,0,0,0,0,1,1,3
126,1529,1,0,0,0,1,2,1,3
126,1532,1,0,0,0,0,1,1,3
126,221366,1,0,0,0,1,2,1,3
126,2579,1,0,0,0,0,1,1,3
126,1108,1,0,0,0,1,2,1,3
126,30293,1,0,0,0,1,1,1,3
126,11624,1,0,0,0,0,1,1,3
126,86497,1,0,0,0,1,2,1,3
126,6099,1,0,0,0,1,3,1,3
126,789,1,0,0,0,1,1,1,3
126,30057,1,0,0,0,1,1,1,3
126,62321,1,0,0,0,1,1,1,3
126,855,1,0,0,0,0,1,1,3
126,894,1,0,0,0,0,1,1,3
127,1521,1,0,0,0,0,2,2,4
127,1536,1,0,0,0,1,1,2,4
127,1537,1,0,0,0,1,1,2,4
127,35983,1,0,0,0,0,2,2,4
127,6238,1,0,0,0,0,1,2,4
127,300613,1,0,0,0,1,1,2,4
127,4548,1,0,0,0,1,1,2,4
127,41443,1,0,0,0,1,1,2,4
127,35897,1,0,0,0,1,1,2,4
127,400921,1,0,0,0,1,1,2,4
127,45772,1,0,0,0,0,2,2,4
127,30642,1,0,0,0,1,2,2,4
127,2474,1,0,0,0,1,1,2,4
127,2677,1,0,0,0,0,1,2,4
127,167306,1,0,0,0,1,2,2,4
127,104522,1,0,0,0,1,1,2,4
127,6809,1,0,0,0,1,2,2,4
127,4023,1,0,0,0,0,1,2,4
127,4703,1,0,0,0,1,1,2,4
127,9387,1,0,0,0,1,2,2,4
127,2362,1,0,0,0,1,1,2,4
127,14084,1,0,0,0,1,1,2,4
127,19270,1,0,0,0,1,1,2,4
127,244475,1,0,0,0,1,1,2,4
127,156378,1,0,0,0,1,1,2,4
127,61724,1,0,0,0,0,1,2,4
127,116014,1,0,0,0,0,2,2,4
127,6517,1,0,0,0,1,1,2,4
127,293088,1,0,0,0,1,1,2,4
127,27605,1,0,0,0,1,2,2,4
127,19276,1,0,0,0,1,1,2,4
127,695,1,0,0,0,1,1,2,4
127,6989,1,0,0,0,1,1,2,4
127,32330,1,0,0,0,0,1,2,4
127,1136,1,0,0,0,1,1,2,4
127,20310,1,0,0,0,1,1,2,4
127,1893,1,0,0,0,1,3,2,4
127,3751,1,0,0,0,1,1,2,4
127,1259,1,0,0,0,0,1,2,4
127,1135,1,0,0,0,1,1,2,4
127,18041,1,0,0,0,1,1,2,4
127,272306,1,0,0,0,1,1,2,4
127,21088,1,0,0,0,1,1,2,4
127,8651,1,0,0,0,1,1,2,4
127,59769,1,0,0,0,1,1,2,4
127,194177,1,0,0,0,1,1,2,4
127,7421,1,0,0,0,1,1,2,4
127,501292,1,0,0,0,1,1,2,4
127,2069,1,0,0,0,1,1,2,4
127,21032,1,0,0,0,1,1,2,4
127,16496,1,0,0,0,0,1,2,4
127,145461,1,0,0,0,1,1,2,4
127,15425,1,0,0,0,1,1,2,4
127,28,1,0,0,0,0,1,2,4
127,6852,1,0,0,0,1,1,2,4
127,27316,1,0,0,0,1,1,2,4
127,149255,1,0,0,0,1,1,2,4
127,149257,1,0,0,0,1,1,2,4
127,34496,1,0,0,0,1,2,2,4
127,19214,1,0,0,0,1,1,2,4
127,344531,1,0,0,0,1,1,2,4
127,149254,1,0,0,0,1,1,2,4
127,8537,1,0,0,0,1,1,2,4
127,42930,1,0,0,0,1,1,2,4
127,27317,1,0,0,0,1,2,2,4
127,257032,1,0,0,0,1,1,2,4
127,12776,1,0,0,0,1,1,2,4
127,361377,1,0,0,0,1,1,2,4
127,257031,1,0,0,0,1,1,2,4
127,278465,1,0,0,0,1,1,2,4
127,149253,1,0,0,0,1,1,2,4
127,60458,1,0,0,0,1,1,2,4
127,343018,1,0,0,0,1,1,2,4
127,569,1,0,0,0,1,1,2,4
127,64741,1,0,0,0,1,1,2,4
127,373827,1,0,0,0,1,1,2,4
127,242945,1,0,0,0,1,1,2,4
127,381819,1,0,0,0,1,1,2,4
127,43792,1,0,0,0,1,2,2,4
127,115435,1,0,0,0,1,2,2,4
127,381820,1,0,0,0,1,2,2,4
127,356451,1,0,0,0,0,3,2,4
127,81370,1,0,0,0,1,1,2,4
127,253311,1,0,0,0,1,1,2,4
127,331603,1,0,0,0,1,2,2,4
127,137655,1,0,0,0,1,2,2,4
127,224189,1,0,0,0,1,1,2,4
127,426457,1,0,0,0,0,1,2,4
127,361379,1,0,0,0,0,1,2,4
127,103514,1,0,0,0,1,1,2,4
127,82079,1,0,0,0,1,2,2,4
127,54849,1,0,0,0,0,2,2,4
127,2609,1,0,0,0,1,1,2,4
127,4541,1,0,0,0,1,1,2,4
127,82314,1,0,0,0,1,1,2,4
127,242944,1,0,0,0,1,1,2,4
127,253310,1,0,0,0,1,1,2,4
127,1359129,1,0,0,0,0,2,2,4
127,1353376,1,0,0,0,1,1,2,4
127,1353871,1,0,0,0,0,2,2,4
127,1353767,1,0,0,0,0,2,2,4
127,1357673,1,0,0,0,0,1,2,4
127,1352608,1,0,0,0,0,2,2,4
127,1353664,1,0,0,0,0,3,2,4
127,1362455,1,0,0,0,0,2,2,4
127,1356653,1,0,0,0,0,2,2,4
127,1354929,1,0,0,0,0,2,2,4
127,1370896,1,0,0,0,0,1,2,4
127,1354228,1,0,0,0,1,2,2,4
127,1359429,1,0,0,0,0,1,2,4
127,1353855,1,0,0,0,0,1,2,4
127,1406262,1,0,0,0,0,1,2,4
127,1361741,1,0,0,0,1,2,2,4
127,1379478,1,0,0,0,0,1,2,4
127,216813,1,0,0,0,1,2,2,4
127,1353818,1,0,0,0,0,1,2,4
127,1357836,1,0,0,0,1,2,2,4
127,1360430,1,0,0,0,1,1,2,4
127,1357938,1,0,0,0,0,1,2,4
127,1359999,1,0,0,0,0,1,2,4
127,1360521,1,0,0,0,0,2,2,4
127,1361365,1,0,0,0,1,1,2,4
127,1378720,1,0,0,0,0,2,2,4
127,1457172,1,0,0,0,0,1,2,4
127,1493956,1,0,0,0,1,2,2,4
127,1353325,1,0,0,0,0,1,2,4
127,17697,1,0,0,0,1,2,2,4
127,1357186,1,0,0,0,0,1,2,4
127,1356463,1,0,0,0,0,2,2,4
127,1358795,1,0,0,0,0,1,2,4
127,1352521,1,0,0,0,0,1,2,4
127,1373550,1,0,0,0,1,1,2,4
127,3033219,1,0,0,0,0,1,2,4
127,583263,1,0,0,0,1,1,2,4
127,1478133,1,0,0,0,1,2,2,4
127,234101,1,0,0,0,1,1,2,4
127,234099,1,0,0,0,1,1,2,4
127,234104,1,0,0,0,1,1,2,4
127,234097,1,0,0,0,1,1,2,4
127,234098,1,0,0,0,1,1,2,4
127,1481032,1,0,0,0,1,1,2,4
127,89584,1,0,0,0,1,1,2,4
127,234100,1,0,0,0,1,1,2,4
127,347658,1,0,0,0,1,1,2,4
127,234102,1,0,0,0,1,1,2,4
127,356835,1,0,0,0,1,1,2,4
127,126388,1,0,0,0,1,1,2,4
127,1384830,1,0,0,0,1,1,2,4
127,79236,1,0,0,0,1,1,2,4
127,308119,1,0,0,0,1,1,2,4
127,356836,1,0,0,0,1,1,2,4
127,115435,1,0,0,0,1,1,2,4
127,234096,1,0,0,0,1,1,2,4
127,1361746,1,0,0,0,0,1,2,4
127,644725,1,0,0,0,1,1,2,4
127,1352519,1,0,0,0,0,1,2,4
127,1358582,1,0,0,0,1,1,2,4
127,1354531,1,0,0,0,0,1,2,4
127,1496611,1,0,0,0,1,1,2,4
127,1358969,1,0,0,0,0,1,2,4
127,1359743,1,0,0,0,0,1,2,4
127,1354314,1,0,0,0,1,1,2,4
127,1360700,1,0,0,0,0,1,2,4
127,229697,1,0,0,0,1,1,2,4
127,1370740,1,0,0,0,1,1,2,4
127,1368869,1,0,0,0,0,1,2,4
127,1354897,1,0,0,0,0,1,2,4
127,1372795,1,0,0,0,0,1,2,4
128,1539,1,0,0,0,1,1,1,4
128,11346,1,0,0,0,1,2,1,4
128,5153,1,0,0,0,0,2,1,4
128,2533,1,0,0,0,1,2,1,4
128,8,1,0,0,0,1,2,1,4
128,991,1,0,0,0,1,1,1,4
128,14119,1,0,0,0,1,1,1,4
128,9159,1,0,0,0,1,1,1,4
128,5226,1,0,0,0,1,1,1,4
128,2447,1,0,0,0,1,2,1,4
128,33544,1,0,0,0,1,1,1,4
128,11624,1,0,0,0,0,1,1,4
128,4884,1,0,0,0,1,1,1,4
128,524,1,0,0,0,1,1,1,4
128,6392,1,0,0,0,0,2,1,4
128,48142,1,0,0,0,1,1,1,4
128,138791,1,0,0,0,1,2,1,4
128,91154,1,0,0,0,1,2,1,4
128,4105,1,0,0,0,0,2,1,4
128,41982,1,0,0,0,0,3,1,4
128,70859,1,0,0,0,0,3,1,4
128,197630,1,0,0,0,0,2,1,4
128,7427,1,0,0,0,0,2,1,4
128,106934,1,0,0,0,0,2,1,4
128,1388,1,0,0,0,0,2,1,4
128,122169,1,0,0,0,0,3,1,4
128,127955,1,0,0,0,0,3,1,4
128,108592,1,0,0,0,0,2,1,4
128,167076,1,0,0,0,0,3,1,4
128,4693,1,0,0,0,1,1,1,4
128,18382,1,0,0,0,0,1,1,4
128,2893,1,0,0,0,1,2,1,4
128,11338,1,0,0,0,1,1,1,4
128,3111,1,0,0,0,1,3,1,4
128,10749,1,0,0,0,1,4,1,4
128,81672,1,0,0,0,1,2,1,4
128,16555,1,0,0,0,1,4,1,4
128,115014,1,0,0,0,1,2,1,4
128,48186,1,0,0,0,1,1,1,4
128,40603,1,0,0,0,1,1,1,4
128,158347,1,0,0,0,1,1,1,4
128,87120,1,0,0,0,0,2,1,4
128,26345,1,0,0,0,0,1,1,4
128,1601,1,0,0,0,0,1,1,4
128,43215,1,0,0,0,1,1,1,4
128,5948,1,0,0,0,0,1,1,4
128,18381,1,0,0,0,0,3,1,4
128,6867,1,0,0,0,0,2,1,4
128,6172,1,0,0,0,0,1,1,4
128,1114,1,0,0,0,0,1,1,4
128,667,1,0,0,0,1,2,1,4
128,34984,1,0,0,0,1,2,1,4
128,943,1,0,0,0,0,1,1,4
128,189965,1,0,0,0,1,1,1,4
128,4689,1,0,0,0,0,1,1,4
128,780,1,0,0,0,0,1,1,4
128,537929,1,0,0,0,1,2,1,4
128,4377,1,0,0,0,1,1,1,4
128,10750,1,0,0,0,1,1,1,4
129,1544,1,0,0,0,1,1,1,4
129,311,1,0,0,0,0,1,1,4
129,1551,1,0,0,0,1,1,1,4
129,1552,1,0,0,0,1,1,1,4
129,1553,1,0,0,0,1,1,1,4
129,1556,1,0,0,0,1,1,1,4
129,75503,1,0,0,0,1,1,1,4
129,5486,1,0,0,0,1,1,1,4
129,2884,1,0,0,0,1,1,1,4
129,779,1,0,0,0,1,1,1,4
129,43,1,0,0,0,1,1,1,4
129,1066,1,0,0,0,0,1,1,4
129,7228,1,0,0,0,1,1,1,4
129,200072,1,0,0,0,0,1,1,4
129,3925,1,0,0,0,1,1,1,4
129,5310,1,0,0,0,0,1,1,4
129,148081,1,0,0,0,1,1,1,4
129,3238,1,0,0,0,1,1,1,4
129,1400197,1,0,0,0,1,1,1,4
129,1958201,1,0,0,0,1,1,1,4
129,1352931,1,0,0,0,0,3,1,4
129,1353151,1,0,0,0,0,5,1,4
129,3033320,1,0,0,0,0,1,1,4
129,1356403,1,0,0,0,0,2,1,4
129,3033969,1,0,0,0,1,4,1,4
129,1570320,1,0,0,0,0,5,1,4
129,3037914,1,0,0,0,0,1,1,4
129,1354653,1,0,0,0,0,1,1,4
129,1363317,1,0,0,0,0,4,1,4
129,1370627,1,0,0,0,0,3,1,4
129,1357896,1,0,0,0,0,2,1,4
129,1372160,1,0,0,0,0,1,1,4
129,1377079,1,0,0,0,0,4,1,4
129,3036025,1,0,0,0,0,5,1,4
129,1381552,1,0,0,0,0,1,1,4
129,1357455,1,0,0,0,1,1,1,4
129,3037077,1,0,0,0,0,2,1,4
129,3033742,1,0,0,0,0,3,1,4
129,3036837,1,0,0,0,0,2,1,4
129,1479141,1,0,0,0,1,1,1,4
129,1357890,1,0,0,0,0,1,1,4
129,3326480,1,0,0,0,0,1,1,4
129,1354987,1,0,0,0,0,1,1,4
129,1407953,1,0,0,0,0,1,1,4
129,1363057,1,0,0,0,0,2,1,4
129,1368731,1,0,0,0,0,2,1,4
129,1408145,1,0,0,0,0,1,1,4
129,1382471,1,0,0,0,1,1,1,4
129,1481373,1,0,0,0,0,1,1,4
129,3060833,1,0,0,0,0,1,1,4
129,3033616,1,0,0,0,0,2,1,4
129,3215804,1,0,0,0,1,4,1,4
129,1473591,1,0,0,0,0,3,1,4
129,1382229,1,0,0,0,1,9,1,4
129,1359126,1,0,0,0,0,2,1,4
129,3133,1,0,0,0,0,1,1,4
129,1627213,1,0,0,0,0,1,1,4
129,1354386,1,0,0,0,1,1,1,4
129,1358061,1,0,0,0,0,2,1,4
129,3034050,1,0,0,0,0,3,1,4
129,1355142,1,0,0,0,0,3,1,4
129,1361875,1,0,0,0,0,2,1,4
129,1354093,1,0,0,0,0,1,1,4
129,1356089,1,0,0,0,1,1,1,4
129,3035386,1,0,0,0,0,1,1,4
129,1355598,1,0,0,0,1,1,1,4
129,1362955,1,0,0,0,0,1,1,4
129,1352833,1,0,0,0,1,1,1,4
129,1417670,1,0,0,0,0,1,1,4
129,1353947,1,0,0,0,0,1,1,4
129,2095375,1,0,0,0,1,1,1,4
129,1353328,1,0,0,0,1,1,1,4
129,1388489,1,0,0,0,0,1,1,4
129,1355592,1,0,0,0,0,1,1,4
129,3037187,1,0,0,0,0,1,1,4
129,139397,1,0,0,0,1,1,1,4
129,547048,1,0,0,0,1,1,1,4
129,3056193,1,0,0,0,1,3,1,4
129,3118298,1,0,0,0,1,4,1,4
129,3102427,1,0,0,0,1,2,1,4
129,3106305,1,0,0,0,1,3,1,4
129,1395805,1,0,0,0,1,2,1,4
129,1352758,1,0,0,0,1,5,1,4
129,1462869,1,0,0,0,1,2,1,4
129,1411009,1,0,0,0,1,2,1,4
129,1471293,1,0,0,0,1,2,1,4
129,1556962,1,0,0,0,1,1,1,4
129,1354917,1,0,0,0,0,1,1,4
129,3758453,1,0,0,0,1,1,1,4
129,1353198,1,0,0,0,0,1,1,4
129,3224356,1,0,0,0,0,1,1,4
129,1372701,1,0,0,0,0,1,1,4
129,1371123,1,0,0,0,0,2,1,4
129,1379905,1,0,0,0,0,2,1,4
129,3033707,1,0,0,0,0,1,1,4
129,1360980,1,0,0,0,1,1,1,4
129,1404118,1,0,0,0,0,1,1,4
129,3039249,1,0,0,0,1,1,1,4
129,3214228,1,0,0,0,1,1,1,4
129,51990,1,0,0,0,1,1,1,4
129,1399662,1,0,0,0,0,1,1,4
129,1474994,1,0,0,0,1,1,1,4
129,1650812,1,0,0,0,1,1,1,4
129,3119221,1,0,0,0,0,2,1,4
129,9640,1,0,0,0,1,1,1,4
129,3044902,1,0,0,0,1,1,1,4
129,2889968,1,0,0,0,1,1,1,4
129,3057604,1,0,0,0,1,1,1,4
129,1410127,1,0,0,0,0,1,1,4
129,1353804,1,0,0,0,0,1,1,4
129,1359388,1,0,0,0,0,1,1,4
129,1352868,1,0,0,0,0,1,1,4
129,3175939,1,0,0,0,1,1,1,4
129,3240195,1,0,0,0,0,1,1,4
129,1356464,1,0,0,0,0,1,1,4
129,1399298,1,0,0,0,0,1,1,4
129,1360838,1,0,0,0,0,1,1,4
129,1382058,1,0,0,0,1,1,1,4
129,1356834,1,0,0,0,0,1,1,4
129,1354487,1,0,0,0,1,1,1,4
129,1357779,1,0,0,0,0,1,1,4
129,1356468,1,0,0,0,0,1,1,4
129,1357689,1,0,0,0,1,1,1,4
130,689,1,0,0,0,0,1,1,3
130,640,1,0,0,0,1,2,1,3
130,1560,1,0,0,0,1,2,1,3
130,1058,1,0,0,0,0,2,1,3
130,1561,1,0,0,0,0,2,1,3
130,152,1,0,0,0,1,3,1,3
130,1562,1,0,0,0,1,2,1,3
130,1563,1,0,0,0,1,2,1,3
130,12062,1,0,0,0,1,2,1,3
130,9055,1,0,0,0,1,1,1,3
130,1243,1,0,0,0,0,2,1,3
130,5485,1,0,0,0,1,1,1,3
130,6245,1,0,0,0,1,4,1,3
130,35705,1,0,0,0,0,2,1,3
130,2370,1,0,0,0,1,3,1,3
130,14587,1,0,0,0,1,2,1,3
130,839,1,0,0,0,0,2,1,3
130,1276,1,0,0,0,1,3,1,3
130,2127,1,0,0,0,1,3,1,3
130,1601,1,0,0,0,0,2,1,3
130,8227,1,0,0,0,1,3,1,3
130,15718,1,0,0,0,1,2,1,3
130,30922,1,0,0,0,1,2,1,3
130,230,1,0,0,0,1,2,1,3
130,35991,1,0,0,0,0,2,1,3
130,130381,1,0,0,0,0,2,1,3
130,69,1,0,0,0,0,2,1,3
130,18778,1,0,0,0,1,2,1,3
130,3712,1,0,0,0,0,2,1,3
130,276,1,0,0,0,0,6,1,3
130,6098,1,0,0,0,1,2,1,3
130,1406,1,0,0,0,0,2,1,3
130,15103,1,0,0,0,1,3,1,3
130,1269,1,0,0,0,0,2,1,3
130,304367,1,0,0,0,1,2,1,3
130,802,1,0,0,0,0,2,1,3
130,503,1,0,0,0,0,2,1,3
130,4790,1,0,0,0,0,4,1,3
130,1527,1,0,0,0,1,2,1,3
130,2445,1,0,0,0,1,2,1,3
130,4228,1,0,0,0,0,2,1,3
130,96676,1,0,0,0,1,2,1,3
130,6181,1,0,0,0,1,2,1,3
130,52,1,0,0,0,1,2,1,3
130,7315,1,0,0,0,1,2,1,3
130,4467,1,0,0,0,1,3,1,3
130,1074,1,0,0,0,0,2,1,3
130,6347,1,0,0,0,0,2,1,3
130,113,1,0,0,0,1,3,1,3
130,5663,1,0,0,0,0,5,1,3
130,7270,1,0,0,0,1,3,1,3
130,62750,1,0,0,0,1,1,1,3
130,5832,1,0,0,0,1,2,1,3
130,35591,1,0,0,0,1,2,1,3
130,2456,1,0,0,0,1,2,1,3
130,8130,1,0,0,0,1,2,1,3
130,242,1,0,0,0,1,1,1,3
130,102891,1,0,0,0,1,1,1,3
130,26383,1,0,0,0,1,3,1,3
130,3247,1,0,0,0,0,2,1,3
130,2561,1,0,0,0,1,2,1,3
130,1428,1,0,0,0,0,2,1,3
130,11112,1,0,0,0,1,2,1,3
130,11624,1,0,0,0,0,2,1,3
130,7634,1,0,0,0,1,2,1,3
130,15951,1,0,0,0,1,2,1,3
130,78255,1,0,0,0,1,2,1,3
130,2946,1,0,0,0,1,1,1,3
130,81454,1,0,0,0,1,2,1,3
130,1775,1,0,0,0,0,2,1,3
130,4656,1,0,0,0,0,3,1,3
130,224888,1,0,0,0,1,2,1,3
130,23497,1,0,0,0,1,2,1,3
130,84952,1,0,0,0,1,3,1,3
130,1209,1,0,0,0,1,2,1,3
130,73772,1,0,0,0,1,1,1,3
130,4295,1,0,0,0,1,3,1,3
130,72598,1,0,0,0,1,1,1,3
130,779,1,0,0,0,1,3,1,3
130,9258,1,0,0,0,0,1,1,3
130,31902,1,0,0,0,1,1,1,3
131,1564,1,0,0,0,1,1,1,3
131,1565,1,0,1,0,1,1,1,3
131,1566,1,0,0,0,0,2,1,3
131,1567,1,0,0,0,1,3,1,3
131,20748,1,0,0,0,1,1,1,3
131,107461,1,0,0,0,1,1,1,3
131,263320,1,0,0,0,1,2,1,3
131,894,1,0,0,0,0,1,1,3
131,9624,1,0,0,0,1,1,1,3
131,1058,1,0,0,0,0,2,1,3
131,7198,1,0,0,0,1,2,1,3
131,4055,1,0,0,0,0,1,1,3
